ID	DOCULECT	DATASET	CONCEPT	CONCEPT_IN_SOURCE	CONCEPT_ID	VALUE	FORM	TOKENS	PAGES
5479	Barbhanjyang	Chulung	67.	mango	mango	ambisi	ambisi	a m b i s i	118
5480	Gairi	Chulung	67.	mango	mango	ambisi	ambisi	a m b i s i	118
5481	Pakha	Chulung	67.	mango	mango	ambisi	ambisi	a m b i s i	118
5482	Pokla	Chulung	67.	mango	mango	ambisi	ambisi	a m b i s i	118
5483	Suke-ahal	Chulung	67.	mango	mango	ambisi	ambisi	a m b i s i	118
6156	Dhimal West	Dhimal	67.	mango	mango	torse	torse	t o rs e	94
6157	Dhimal East	Dhimal	67.	mango	mango	torse	torse	t o rs e	94
6777	Bartole	Dulung	67.	mango	mango	ãbu	ãbu	ã b u	90
6778	Dandatole	Dulung	67.	mango	mango	ãp	ãp	ã p	90
6779	Tharpu	Dulung	67.	mango	mango	ãp	ãp	ã p	90
6780	Chaukibari	Dulung	67.	mango	mango	tukhutʌm	tukhutʌm	t u kh u t ʌ m	90
6781	Bastim	Dulung	67.	mango	mango	ãp	ãp	ã p	90
7872	Mandre	Ghale-Gurung	67.	mango	mango	ʌm	ʌm	ʌ m	63
7873	Barpak1	Ghale-Gurung	67.	mango	mango	ʌm	ʌm	ʌ m	63
7874	Brpak2 (Ghale)	Ghale-Gurung	67.	mango	mango	ʌm	ʌm	ʌ m	63
7875	Laprak	Ghale-Gurung	67.	mango	mango	am	am	a m	63
7876	Gumda	Ghale-Gurung	67.	mango	mango	am	am	a m	63
9002	Sirubari	Gurung	67.	mango	mango	ãp	ãp	ã p	75
9003	Pokhara	Gurung	67.	mango	mango	ãp	ãp	ã p	75
9004	Sikles	Gurung	67.	mango	mango	ãp	ãp	ã p	75
9005	Khasur	Gurung	67.	mango	mango	ãp	ãp	ã p	75
9006	Bhujung	Gurung	67.	mango	mango	ãp	ãp	ã p	75
10040	Sikri	Jirel	67.	mango	mango	ãp	ãp	ã p	83
10041	Kharoban	Jirel	67.	mango	mango	ãp	ãp	ã p	83
10042	Chhetrapa	Jirel	67.	mango	mango	ãp	ãp	ã p	83
10043	Yarsa	Jirel	67.	mango	mango	ãp	ãp	ã p	83
10044	Sikri	Jirel	67.	banana	mango	kera / renesiŋ	kera	k e r a	83
10045	Sikri	Jirel	67.	banana	mango	kera / renesiŋ	renesiŋ	r e n e s i ŋ	83
10046	Kharoban	Jirel	67.	banana	mango	reŋasiŋ/ kera	reŋasiŋ	r e ŋ a s i ŋ	83
10047	Kharoban	Jirel	67.	banana	mango	reŋasiŋ/ kera	kera	k e r a	83
10048	Chhetrapa	Jirel	67.	banana	mango	regaŋsiŋ	regaŋsiŋ	r e g a ŋs i ŋ	83
10049	Yarsa	Jirel	67.	banana	mango	reŋasiŋ / regasiŋ	reŋasiŋ	r e ŋ a s i ŋ	83
10050	Yarsa	Jirel	67.	banana	mango	reŋasiŋ / regasiŋ	regasiŋ	r e g a s i ŋ	83
336	Santang	Athpahariya	68.	banana	banana	laɖiba	laɖiba	l a ɖ i b a	101
337	Tekunala	Athpahariya	68.	banana	banana	laribo	laribo	l a r i b o	101
338	Guthitar	Athpahariya	68.	banana	banana	natlabo	natlabo	n a t l a b o	101
339	Khalde	Athpahariya	68.	banana	banana	laɖibo	laɖibo	l a ɖ i b o	101
340	Hatiya /Dhan kuta Bazaar	Athpahariya	68.	banana	banana	laɖibo	laɖibo	l a ɖ i b o	101
1389	Khoku, Dhankuta	Bantawa	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	141
1390	Lungin (Hatuwa)	Bantawa	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	141
1391	Thidingkha, (Amchok)	Bantawa	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	141
1392	Timma, Rimchim	Bantawa	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	141
1393	Okhre, Khena	Bantawa	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	141
2378	Belhara	Belhare	68.	banana	banana	ŋaʔlabu	ŋaʔlabu	ŋ a ʔ l a b u	89
2379	Piple	Belhare	68.	banana	banana	ŋaʔlabu	ŋaʔlabu	ŋ a ʔ l a b u	89
2380	Guthitar	Belhare	68.	banana	banana	natlabo	natlabo	n a t l a b o	89
2381	Rudra bari	Belhare	68.	banana	banana	ŋaʔlabu	ŋaʔlabu	ŋ a ʔ l a b u	89
3282	Hadunge	Chamling	68.	banana	banana	ŋʌsi	ŋʌsi	ŋ ʌ s i	95
3283	Halesi	Chamling	68.	banana	banana	ŋʌsi	ŋʌsi	ŋ ʌ s i	95
3284	Ratanchha	Chamling	68.	banana	banana	ŋʌsi	ŋʌsi	ŋ ʌ s i	95
3285	Balamta	Chamling	68.	banana	banana	ŋʌsi	ŋʌsi	ŋ ʌ s i	95
3286	Aaptar	Chamling	68.	banana	banana	ŋʌsi	ŋʌsi	ŋ ʌ s i	95
4337	Chaudhari Tole	Chintang	68.	banana	banana	naklasi	naklasi	n a k l a s i	129
4338	Mulgaun	Chintang	68.	banana	banana	naklasi	naklasi	n a k l a s i	129
4339	Nangchhuwa	Chintang	68.	banana	banana	naklasi	naklasi	n a k l a s i	129
4340	Mangthana	Chintang	68.	banana	banana	naklasi	naklasi	n a k l a s i	129
4341	Chambak	Chintang	68.	banana	banana	naklasi	naklasi	n a k l a s i	129
5089	Barbhanjyang	Chulung	68.	banana	banana	ŋaklasi	ŋaklasi	ŋ a k l a s i	116
5090	Gairi	Chulung	68.	banana	banana	ŋaklasi	ŋaklasi	ŋ a k l a s i	116
5091	Pakha	Chulung	68.	banana	banana	ŋaklasi	ŋaklasi	ŋ a k l a s i	116
5092	Pokla	Chulung	68.	banana	banana	ŋaklasi	ŋaklasi	ŋ a k l a s i	116
5093	Suke-ahal	Chulung	68.	banana	banana	ŋaʔlasi	ŋaʔlasi	ŋ a ʔ l a s i	116
6158	Dhimal West	Dhimal	68.	banana	banana	jumpʰi	jumpʰi	j u m pʰ i	94
6159	Dhimal East	Dhimal	68.	banana	banana	umpʰi	umpʰi	u m pʰ i	94
6782	Bartole	Dulung	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	90
6783	Dandatole	Dulung	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	90
6784	Tharpu	Dulung	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	90
6785	Chaukibari	Dulung	68.	banana	banana	ambubu	ambubu	a m b u b u	90
6786	Bastim	Dulung	68.	banana	banana	ŋaksi	ŋaksi	ŋ a ks i	90
7877	Mandre	Ghale-Gurung	68.	banana	banana	motse	motse	m o ts e	63
7878	Barpak1	Ghale-Gurung	68.	banana	banana	mʌse/mose	mʌse	m ʌ s e	63
7879	Barpak1	Ghale-Gurung	68.	banana	banana	mʌse/mose	mose	m o s e	63
7880	Brpak2 (Ghale)	Ghale-Gurung	68.	banana	banana	mo:se	mo:se	m o: s e	63
7881	Laprak	Ghale-Gurung	68.	banana	banana	motshtshe	motshtshe	m o tshtsh e	63
7882	Gumda	Ghale-Gurung	68.	banana	banana	mutshe	mutshe	m u tsh e	63
9007	Sirubari	Gurung	68.	banana	banana	mʌtsa	mʌtsa	m ʌ ts a	75
9008	Pokhara	Gurung	68.	banana	banana	mʌdza	mʌdza	m ʌ dz a	75
9009	Sikles	Gurung	68.	banana	banana	mʌtsa	mʌtsa	m ʌ ts a	75
9010	Khasur	Gurung	68.	banana	banana	madza	madza	m a dz a	75
9011	Bhujung	Gurung	68.	banana	banana	mʌdza	mʌdza	m ʌ dz a	75
341	Santang	Athpahariya	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	101
342	Tekunala	Athpahariya	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	101
343	Guthitar	Athpahariya	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	101
344	Khalde	Athpahariya	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	101
345	Hatiya /Dhan kuta Bazaar	Athpahariya	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	101
1394	Khoku, Dhankuta	Bantawa	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	141
1395	Lungin (Hatuwa)	Bantawa	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	141
1396	Thidingkha, (Amchok)	Bantawa	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	141
1397	Timma, Rimchim	Bantawa	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	141
1398	Okhre, Khena	Bantawa	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	141
2382	Belhara	Belhare	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	89
2383	Piple	Belhare	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	89
2384	Guthitar	Belhare	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	89
2385	Rudra bari	Belhare	69.	wheat (husked)	wheat (husked)	gəhũ	gəhũ	g ə h ũ	89
3287	Hadunge	Chamling	69.	wheat(husk ed)	wheat (husked)	tshambetsha	tshambetsha	tsh a m b e tsh a	95
3288	Halesi	Chamling	69.	wheat(husk ed)	wheat (husked)	tshambetsha	tshambetsha	tsh a m b e tsh a	95
3289	Ratanchha	Chamling	69.	wheat(husk ed)	wheat (husked)	tshambetsha	tshambetsha	tsh a m b e tsh a	95
3290	Balamta	Chamling	69.	wheat(husk ed)	wheat (husked)	tshambetsha	tshambetsha	tsh a m b e tsh a	95
3291	Aaptar	Chamling	69.	wheat(husk ed)	wheat (husked)	gʌhũ	gʌhũ	g ʌ h ũ	95
4342	Chaudhari Tole	Chintang	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	129
4343	Mulgaun	Chintang	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	129
4344	Nangchhuwa	Chintang	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	129
4345	Mangthana	Chintang	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	129
4346	Chambak	Chintang	69.	wheat(husked)	wheat (husked)	gəhu	gəhu	g ə h u	129
6160	Dhimal West	Dhimal	69.	wheat (husked)	wheat (husked)	gom	gom	g o m	94
6161	Dhimal East	Dhimal	69.	wheat (husked)	wheat (husked)	gom	gom	g o m	94
6787	Bartole	Dulung	69.	Wheat (husked)	wheat (husked)	gʌũ	gʌũ	g ʌũ	90
6788	Dandatole	Dulung	69.	Wheat (husked)	wheat (husked)	gãhu	gãhu	g ã h u	90
6789	Tharpu	Dulung	69.	Wheat (husked)	wheat (husked)	gãhu	gãhu	g ã h u	90
6790	Chaukibari	Dulung	69.	Wheat (husked)	wheat (husked)	ŋaksi	ŋaksi	ŋ a ks i	90
6791	Bastim	Dulung	69.	Wheat (husked)	wheat (husked)	gãhu	gãhu	g ã h u	90
7883	Mandre	Ghale-Gurung	69.	wheat(husked)	wheat (husked)	nwʌ	nwʌ	n w ʌ	63
7884	Barpak1	Ghale-Gurung	69.	wheat(husked)	wheat (husked)	hwa	hwa	h w a	63
7885	Brpak2 (Ghale)	Ghale-Gurung	69.	wheat(husked)	wheat (husked)	whʌ	whʌ	wh ʌ	63
7886	Laprak	Ghale-Gurung	69.	wheat(husked)	wheat (husked)	hɔ–	hɔ–	h ɔ –	63
7887	Gumda	Ghale-Gurung	69.	wheat(husked)	wheat (husked)	wo	wo	w o	63
9012	Sirubari	Gurung	69.	wheat(husked)	wheat (husked)	gʌũ	gʌũ	g ʌũ	75
9013	Pokhara	Gurung	69.	wheat(husked)	wheat (husked)	gʌũ	gʌũ	g ʌũ	75
9014	Sikles	Gurung	69.	wheat(husked)	wheat (husked)	kʌru	kʌru	k ʌ r u	75
9015	Khasur	Gurung	69.	wheat(husked)	wheat (husked)	gʌhũ	gʌhũ	g ʌ h ũ	75
9016	Bhujung	Gurung	69.	wheat(husked)	wheat (husked)	kʌru	kʌru	k ʌ r u	75
10051	Sikri	Jirel	69.	wheat(husked)	wheat (husked)	.tha	.tha	th a	83
10052	Kharoban	Jirel	69.	wheat(husked)	wheat (husked)	.tha	.tha	th a	83
10053	Chhetrapa	Jirel	69.	wheat(husked)	wheat (husked)	.tha	.tha	th a	83
10054	Yarsa	Jirel	69.	wheat(husked)	wheat (husked)	.tha	.tha	th a	83
31	Santang	Athpahariya	7.	nose	nose	nabo	nabo	n a b o	101
32	Tekunala	Athpahariya	7.	nose	nose	nabhu	nabhu	n a bh u	101
33	Guthitar	Athpahariya	7.	nose	nose	nari	nari	n a r i	101
34	Khalde	Athpahariya	7.	nose	nose	nabhu	nabhu	n a bh u	101
35	Hatiya /Dhan kuta Bazaar	Athpahariya	7.	nose	nose	nabu	nabu	n a b u	101
1084	Khoku, Dhankuta	Bantawa	7.	nose	nose	nabhu	nabhu	n a bh u	138
1085	Lungin (Hatuwa)	Bantawa	7.	nose	nose	nabu	nabu	n a b u	138
1086	Thidingkha, (Amchok)	Bantawa	7.	nose	nose	nabu	nabu	n a b u	138
1087	Timma, Rimchim	Bantawa	7.	nose	nose	nabu	nabu	n a b u	138
1088	Okhre, Khena	Bantawa	7.	nose	nose	nabu	nabu	n a b u	138
2134	Belhara	Belhare	7.	nose	nose	nari	nari	n a r i	87
2135	Piple	Belhare	7.	nose	nose	anari	anari	a n a r i	87
2136	Guthitar	Belhare	7.	nose	nose	nari	nari	n a r i	87
2137	Rudra bari	Belhare	7.	nose	nose	nari	nari	n a r i	87
2980	Hadunge	Chamling	7.	nose	nose	nadipuŋ	nadipuŋ	n a d i p u ŋ	94
2981	Halesi	Chamling	7.	nose	nose	nadipuŋ	nadipuŋ	n a d i p u ŋ	94
2982	Ratanchha	Chamling	7.	nose	nose	natipʌ	natipʌ	n a t i p ʌ	94
2983	Balamta	Chamling	7.	nose	nose	nadipuŋ	nadipuŋ	n a d i p u ŋ	94
2984	Aaptar	Chamling	7.	nose	nose	nadipuŋ	nadipuŋ	n a d i p u ŋ	94
4027	Chaudhari Tole	Chintang	7.	nose	nose	nari	nari	n a r i	127
4028	Mulgaun	Chintang	7.	nose	nose	nari	nari	n a r i	127
4029	Nangchhuwa	Chintang	7.	nose	nose	nari	nari	n a r i	127
4030	Mangthana	Chintang	7.	nose	nose	nari	nari	n a r i	127
4031	Chambak	Chintang	7.	nose	nose	nari	nari	n a r i	127
5569	Barbhanjyang	Chulung	7.	nose	nose	nari	nari	n a r i	119
5570	Gairi	Chulung	7.	nose	nose	nari	nari	n a r i	119
5571	Pakha	Chulung	7.	nose	nose	nari	nari	n a r i	119
5572	Pokla	Chulung	7.	nose	nose	nari	nari	n a r i	119
5573	Suke-ahal	Chulung	7.	nose	nose	nari	nari	n a r i	119
6036	Dhimal West	Dhimal	7.	nose	nose	nʰapu	nʰapu	nʰ a p u	92
6037	Dhimal East	Dhimal	7.	nose	nose	nʰapu	nʰapu	nʰ a p u	92
6476	Bartole	Dulung	7.	nose	nose	nabuk	nabuk	n a b u k	89
6477	Dandatole	Dulung	7.	nose	nose	nãbu	nãbu	n ã b u	89
6478	Tharpu	Dulung	7.	nose	nose	nãbuk	nãbuk	n ã b u k	89
6479	Chaukibari	Dulung	7.	nose	nose	nãbhk	nãbhk	n ã bh k	89
6480	Bastim	Dulung	7.	nose	nose	nãbuk	nãbuk	n ã b u k	89
7535	Mandre	Ghale-Gurung	7.	nose	nose	nʌ	nʌ	n ʌ	61
7536	Barpak1	Ghale-Gurung	7.	nose	nose	khum nʌ	khum nʌ	kh u m + n ʌ	61
7537	Brpak2 (Ghale)	Ghale-Gurung	7.	nose	nose	khum nʌ	khum nʌ	kh u m + n ʌ	61
7538	Laprak	Ghale-Gurung	7.	nose	nose	khʌmnʌ	khʌmnʌ	kh ʌ m n ʌ	61
7539	Gumda	Ghale-Gurung	7.	nose	nose	nʌ	nʌ	n ʌ	61
8709	Sirubari	Gurung	7.	nose	nose	nʌ̃	nʌ̃	n ʌ̃	73
8710	Pokhara	Gurung	7.	nose	nose	nʌkhu	nʌkhu	n ʌ kh u	73
8711	Sikles	Gurung	7.	nose	nose	nʌ̃kho	nʌ̃kho	n ʌ̃ kh o	73
8712	Khasur	Gurung	7.	nose	nose	nʌkhu	nʌkhu	n ʌ kh u	73
8713	Bhujung	Gurung	7.	nose	nose	na	na	n a	73
9745	Sikri	Jirel	7.	nose	nose	nəu / no	nəu	n əu	80
9746	Sikri	Jirel	7.	nose	nose	nəu / no	no	n o	80
9747	Kharoban	Jirel	7.	nose	nose	nəu	nəu	n əu	80
9748	Chhetrapa	Jirel	7.	nose	nose	no/ nəu	no	n o	80
9749	Chhetrapa	Jirel	7.	nose	nose	no/ nəu	nəu	n əu	80
9750	Yarsa	Jirel	7.	nose	nose	nəu	nəu	n əu	80
346	Santang	Athpahariya	70.	barley	barley	dzəu	dzəu	dz əu	101
347	Tekunala	Athpahariya	70.	barley	barley	dzəu	dzəu	dz əu	101
348	Guthitar	Athpahariya	70.	barley	barley	dzəu	dzəu	dz əu	101
349	Khalde	Athpahariya	70.	barley	barley	dzəu	dzəu	dz əu	101
350	Hatiya /Dhan kuta Bazaar	Athpahariya	70.	barley	barley	dzəu	dzəu	dz əu	101
1399	Khoku, Dhankuta	Bantawa	70.	barley	barley	dzəu	dzəu	dz əu	141
1400	Lungin (Hatuwa)	Bantawa	70.	barley	barley	dzəu	dzəu	dz əu	141
1401	Thidingkha, (Amchok)	Bantawa	70.	barley	barley	dzəu	dzəu	dz əu	141
1402	Timma, Rimchim	Bantawa	70.	barley	barley	dzəu	dzəu	dz əu	141
1403	Okhre, Khena	Bantawa	70.	barley	barley	dzəu	dzəu	dz əu	141
2386	Belhara	Belhare	70.	barley	barley	jəu	jəu	j əu	89
2387	Piple	Belhare	70.	barley	barley	jəu	jəu	j əu	89
2388	Guthitar	Belhare	70.	barley	barley	jəu	jəu	j əu	89
2389	Rudra bari	Belhare	70.	barley	barley	jəu	jəu	j əu	89
3292	Hadunge	Chamling	70.	barley	barley	tsuŋ	tsuŋ	ts u ŋ	95
3293	Halesi	Chamling	70.	barley	barley	tsuŋ	tsuŋ	ts u ŋ	95
3294	Ratanchha	Chamling	70.	barley	barley	tsuŋ	tsuŋ	ts u ŋ	95
3295	Balamta	Chamling	70.	barley	barley	tsuŋ	tsuŋ	ts u ŋ	95
3296	Aaptar	Chamling	70.	barley	barley	tsuŋ	tsuŋ	ts u ŋ	95
4347	Chaudhari Tole	Chintang	70.	barley	barley	dzəu	dzəu	dz əu	129
4348	Mulgaun	Chintang	70.	barley	barley	dzəu	dzəu	dz əu	129
4349	Nangchhuwa	Chintang	70.	barley	barley	dzəu	dzəu	dz əu	129
4350	Mangthana	Chintang	70.	barley	barley	dzəu	dzəu	dz əu	129
4351	Chambak	Chintang	70.	barley	barley	dzəu	dzəu	dz əu	129
6162	Dhimal West	Dhimal	70.	barley	barley	dzəu	dzəu	dz əu	94
6163	Dhimal East	Dhimal	70.	barley	barley	dzəu	dzəu	dz əu	94
6792	Bartole	Dulung	70.	barley	barley	jʌu	jʌu	j ʌu	90
6793	Dandatole	Dulung	70.	barley	barley	dzou	dzou	dz ou	90
6794	Tharpu	Dulung	70.	barley	barley	jʌu	jʌu	j ʌu	90
6795	Chaukibari	Dulung	70.	barley	barley	jʌu	jʌu	j ʌu	90
6796	Bastim	Dulung	70.	barley	barley	jʌu	jʌu	j ʌu	90
7888	Mandre	Ghale-Gurung	70.	barley	barley	tsuku	tsuku	ts u k u	63
7889	Barpak1	Ghale-Gurung	70.	barley	barley	tsugu	tsugu	ts u g u	63
7890	Brpak2 (Ghale)	Ghale-Gurung	70.	barley	barley	tsuku	tsuku	ts u k u	63
7891	Laprak	Ghale-Gurung	70.	barley	barley	tsugu	tsugu	ts u g u	63
7892	Gumda	Ghale-Gurung	70.	barley	barley	tsugu	tsugu	ts u g u	63
9017	Sirubari	Gurung	70.	barley	barley	dzou	dzou	dz ou	75
9018	Pokhara	Gurung	70.	barley	barley	dzou	dzou	dz ou	75
9019	Sikles	Gurung	70.	barley	barley	dzou	dzou	dz ou	75
9020	Khasur	Gurung	70.	barley	barley	dzou	dzou	dz ou	75
9021	Bhujung	Gurung	70.	barley	barley	tsʌbhu	tsʌbhu	ts ʌ bh u	75
10055	Sikri	Jirel	70.	barley	barley	dzəu	dzəu	dz əu	83
10056	Kharoban	Jirel	70.	barley	barley	dzəu	dzəu	dz əu	83
10057	Chhetrapa	Jirel	70.	barley	barley	dzəu	dzəu	dz əu	83
10058	Yarsa	Jirel	70.	barley	barley	dzəu	dzəu	dz əu	83
351	Santang	Athpahariya	71.	rice (husked)	rice (husked)	sera	sera	s e r a	101
352	Tekunala	Athpahariya	71.	rice (husked)	rice (husked)	sera	sera	s e r a	101
353	Guthitar	Athpahariya	71.	rice (husked)	rice (husked)	sera	sera	s e r a	101
354	Khalde	Athpahariya	71.	rice (husked)	rice (husked)	sera	sera	s e r a	101
355	Hatiya /Dhan kuta Bazaar	Athpahariya	71.	rice (husked)	rice (husked)	sera	sera	s e r a	101
1404	Khoku, Dhankuta	Bantawa	71.	rice (husked)	rice (husked)	cajiŋ	cajiŋ	c a j i ŋ	141
1405	Lungin (Hatuwa)	Bantawa	71.	rice (husked)	rice (husked)	cajaŋ	cajaŋ	c a j a ŋ	141
1406	Thidingkha, (Amchok)	Bantawa	71.	rice (husked)	rice (husked)	cajəŋ	cajəŋ	c a j ə ŋ	141
1407	Timma, Rimchim	Bantawa	71.	rice (husked)	rice (husked)	cajəŋ	cajəŋ	c a j ə ŋ	141
1408	Okhre, Khena	Bantawa	71.	rice (husked)	rice (husked)	cajɨŋ	cajɨŋ	c a j ɨ ŋ	141
2390	Belhara	Belhare	71.	rice (husked)	rice (husked)	casa	casa	c a s a	89
2391	Piple	Belhare	71.	rice (husked)	rice (husked)	cacək	cacək	c a c ə k	89
2392	Guthitar	Belhare	71.	rice (husked)	rice (husked)	sera	sera	s e r a	89
2393	Rudra bari	Belhare	71.	rice (husked)	rice (husked)	casak	casak	c a s a k	89
3297	Hadunge	Chamling	71.	rice (husked)	rice (husked)	tsaruŋ	tsaruŋ	ts a r u ŋ	95
3298	Halesi	Chamling	71.	rice (husked)	rice (husked)	tsaruŋ	tsaruŋ	ts a r u ŋ	95
3299	Ratanchha	Chamling	71.	rice (husked)	rice (husked)	tsaruŋ	tsaruŋ	ts a r u ŋ	95
3300	Balamta	Chamling	71.	rice (husked)	rice (husked)	tsaruŋ	tsaruŋ	ts a r u ŋ	95
3301	Aaptar	Chamling	71.	rice (husked)	rice (husked)	tsaruŋ	tsaruŋ	ts a r u ŋ	95
4352	Chaudhari Tole	Chintang	71.	rice (husked)	rice (husked)	camaca	camaca	c a m a c a	129
4353	Mulgaun	Chintang	71.	rice (husked)	rice (husked)	camaca	camaca	c a m a c a	129
4354	Nangchhuwa	Chintang	71.	rice (husked)	rice (husked)	camaca	camaca	c a m a c a	129
4355	Mangthana	Chintang	71.	rice (husked)	rice (husked)	camaca	camaca	c a m a c a	129
4356	Chambak	Chintang	71.	rice (husked)	rice (husked)	camaca	camaca	c a m a c a	129
5629	Barbhanjyang	Chulung	71.	rice	rice (husked)	casak	casak	c a s a k	119
5630	Gairi	Chulung	71.	rice	rice (husked)	casak	casak	c a s a k	119
5631	Pakha	Chulung	71.	rice	rice (husked)	casak	casak	c a s a k	119
5632	Pokla	Chulung	71.	rice	rice (husked)	casak	casak	c a s a k	119
5633	Suke-ahal	Chulung	71.	rice	rice (husked)	casak	casak	c a s a k	119
6164	Dhimal West	Dhimal	71.	rice (husked)	rice (husked)	uŋkʰu	uŋkʰu	u ŋ kʰ u	94
6165	Dhimal East	Dhimal	71.	rice (husked)	rice (husked)	uŋkʰu	uŋkʰu	u ŋ kʰ u	94
6797	Bartole	Dulung	71.	rice (husked)	rice (husked)	tsamtsa	tsamtsa	ts a m ts a	90
6798	Dandatole	Dulung	71.	rice (husked)	rice (husked)	tsamtsa	tsamtsa	ts a m ts a	90
6799	Tharpu	Dulung	71.	rice (husked)	rice (husked)	tsamtsa	tsamtsa	ts a m ts a	90
6800	Chaukibari	Dulung	71.	rice (husked)	rice (husked)	tsamtsa	tsamtsa	ts a m ts a	90
6801	Bastim	Dulung	71.	rice (husked)	rice (husked)	tsamtsa	tsamtsa	ts a m ts a	90
7893	Mandre	Ghale-Gurung	71.	rice (husked)	rice (husked)	utsi	utsi	u ts i	63
7894	Barpak1	Ghale-Gurung	71.	rice (husked)	rice (husked)	udzi	udzi	u dz i	63
7895	Brpak2 (Ghale)	Ghale-Gurung	71.	rice (husked)	rice (husked)	utˢi	utˢi	u tˢ i	63
7896	Laprak	Ghale-Gurung	71.	rice (husked)	rice (husked)	usi/utsi	usi	u s i	63
7897	Laprak	Ghale-Gurung	71.	rice (husked)	rice (husked)	usi/utsi	utsi	u ts i	63
7898	Gumda	Ghale-Gurung	71.	rice (husked)	rice (husked)	usi	usi	u s i	63
9022	Sirubari	Gurung	71.	rice (husked)	rice (husked)	mʌsi	mʌsi	m ʌ s i	75
9023	Pokhara	Gurung	71.	rice (husked)	rice (husked)	si:	si:	s i:	75
9024	Sikles	Gurung	71.	rice (husked)	rice (husked)	mlʌsi	mlʌsi	m l ʌ s i	75
9025	Khasur	Gurung	71.	rice (husked)	rice (husked)	si	si	s i	75
9026	Bhujung	Gurung	71.	rice (husked)	rice (husked)	si:	si:	s i:	75
10059	Sikri	Jirel	71.	rice (husked)	rice (husked)	sjomuk /sjorok	sjomuk	s j o m u k	83
10060	Sikri	Jirel	71.	rice (husked)	rice (husked)	sjomuk /sjorok	sjorok	s j o r o k	83
10061	Kharoban	Jirel	71.	rice (husked)	rice (husked)	sjorok/ tsoruk	sjorok	s j o r o k	83
10062	Kharoban	Jirel	71.	rice (husked)	rice (husked)	sjorok/ tsoruk	tsoruk	ts o r u k	83
10063	Chhetrapa	Jirel	71.	rice (husked)	rice (husked)	sjomuk	sjomuk	s j o m u k	83
10064	Yarsa	Jirel	71.	rice (husked)	rice (husked)	sjomuk /sjoruk	sjomuk	s j o m u k	83
10065	Yarsa	Jirel	71.	rice (husked)	rice (husked)	sjomuk /sjoruk	sjoruk	s j o r u k	83
356	Santang	Athpahariya	72.	potato	potato	alu	alu	a l u	101
357	Tekunala	Athpahariya	72.	potato	potato	alu	alu	a l u	101
358	Guthitar	Athpahariya	72.	potato	potato	alu	alu	a l u	101
359	Khalde	Athpahariya	72.	potato	potato	alu	alu	a l u	101
360	Hatiya /Dhan kuta Bazaar	Athpahariya	72.	potato	potato	alu	alu	a l u	101
1409	Khoku, Dhankuta	Bantawa	72.	potato	potato	saki	saki	s a k i	141
1410	Lungin (Hatuwa)	Bantawa	72.	potato	potato	saki	saki	s a k i	141
1411	Thidingkha, (Amchok)	Bantawa	72.	potato	potato	saki	saki	s a k i	141
1412	Timma, Rimchim	Bantawa	72.	potato	potato	saki	saki	s a k i	141
1413	Okhre, Khena	Bantawa	72.	potato	potato	saki	saki	s a k i	141
2394	Belhara	Belhare	72.	potato	potato	alu	alu	a l u	89
2395	Piple	Belhare	72.	potato	potato	alu	alu	a l u	89
2396	Guthitar	Belhare	72.	potato	potato	alu	alu	a l u	89
2397	Rudra bari	Belhare	72.	potato	potato	alu	alu	a l u	89
3302	Hadunge	Chamling	72.	potato	potato	bokhi	bokhi	b o kh i	95
3303	Halesi	Chamling	72.	potato	potato	bokhi	bokhi	b o kh i	95
3304	Ratanchha	Chamling	72.	potato	potato	bokhi	bokhi	b o kh i	95
3305	Balamta	Chamling	72.	potato	potato	bokhi	bokhi	b o kh i	95
3306	Aaptar	Chamling	72.	potato	potato	bokhi	bokhi	b o kh i	95
